,loss,val_loss
0,36538.609375,4994.95361328125
1,2079.659912109375,2143.53369140625
2,2589.13037109375,2204.706787109375
3,1061.8389892578125,1640.2235107421875
4,1418.59423828125,2709.532958984375
5,1645.501953125,3149.10498046875
6,1428.4464111328125,2099.598876953125
7,1289.9368896484375,2986.127685546875
8,1499.2552490234375,3062.41748046875
9,1558.663818359375,2983.513671875
10,1335.4168701171875,1357.5203857421875
11,802.0037231445312,1327.624755859375
12,807.673095703125,1482.224609375
13,790.1892700195312,1623.5797119140625
14,793.2927856445312,1315.3731689453125
15,789.1456909179688,1642.5638427734375
16,956.8365478515625,2241.1484375
17,1211.222412109375,2451.85791015625
18,1331.42236328125,2295.403564453125
19,1055.1531982421875,1710.3853759765625
20,1090.9791259765625,1894.2840576171875
21,1167.890625,2273.389892578125
22,1397.4195556640625,3130.187255859375
23,1573.34228515625,2879.076904296875
24,883.4130249023438,1615.1590576171875
25,619.5715942382812,980.34033203125
26,349.1731262207031,408.259033203125
27,205.17298889160156,371.1864318847656
28,143.6930389404297,347.3394775390625
29,133.9910888671875,186.99566650390625
30,88.41769409179688,227.34803771972656
31,117.6417465209961,254.70057678222656
32,83.90681457519531,257.8457946777344
33,82.19781494140625,185.30422973632812
34,139.86000061035156,302.0030517578125
35,115.61625671386719,231.39007568359375
36,91.45050048828125,188.58619689941406
37,84.05802154541016,189.16688537597656
38,67.38813018798828,203.27064514160156
39,66.52448272705078,181.26657104492188
40,68.38065338134766,185.85009765625
41,60.62489700317383,173.87225341796875
42,83.10787963867188,184.91578674316406
43,61.23191452026367,200.00184631347656
44,73.93982696533203,170.7768096923828
45,69.4300308227539,179.92999267578125
46,87.8661117553711,169.9802703857422
47,62.53484344482422,176.2821502685547
48,66.5904312133789,168.62628173828125
49,72.28611755371094,167.47320556640625
50,76.1275405883789,201.37689208984375
51,63.20724105834961,174.63247680664062
52,66.80914306640625,196.62022399902344
53,59.175758361816406,166.34271240234375
54,66.17798614501953,200.26434326171875
55,67.11556243896484,173.38009643554688
56,68.7005386352539,182.2250518798828
57,63.49397277832031,216.54867553710938
58,81.0927505493164,200.5973663330078
59,272.8406677246094,504.0292663574219
60,311.03668212890625,684.775146484375
61,208.1781005859375,187.94508361816406
62,105.02279663085938,198.43417358398438
63,69.39778137207031,181.39915466308594
64,71.99563598632812,395.830810546875
65,73.17607116699219,217.52467346191406
66,70.61415100097656,256.17120361328125
67,72.80792236328125,166.70980834960938
68,84.81222534179688,179.41592407226562
69,148.20018005371094,623.9214477539062
70,258.3700256347656,386.352783203125
71,159.7715301513672,337.7795715332031
72,111.14945220947266,242.49110412597656
73,72.14939880371094,164.11648559570312
74,67.76839447021484,163.00457763671875
75,58.070556640625,160.90748596191406
76,74.92338562011719,201.40780639648438
77,70.20634460449219,198.04083251953125
78,61.14390182495117,166.57138061523438
79,67.03370666503906,202.83595275878906
80,74.31407928466797,164.5504913330078
81,64.55876159667969,170.48403930664062
82,79.99051666259766,172.46922302246094
83,66.60531616210938,185.87637329101562
84,64.68431854248047,179.45465087890625
85,59.5903434753418,179.67332458496094
86,48.15028381347656,207.68014526367188
87,62.58378601074219,186.8041229248047
88,62.73860168457031,205.36611938476562
89,73.3836441040039,227.45440673828125
90,57.83223342895508,193.4644012451172
91,68.94020080566406,170.6586151123047
92,56.72474670410156,165.66880798339844
93,53.43398666381836,169.3993682861328
94,63.86899185180664,176.64356994628906
95,58.61304473876953,164.1750946044922
96,54.63936233520508,240.716552734375
97,64.53558349609375,170.97006225585938
98,61.88151168823242,160.01478576660156
99,54.485084533691406,174.22447204589844
